text,label
일지도 설렁설렁 쓰고 개빡세비 머기는... 지옥門 열리는 中,1
연愛下면서 좆같았던 순간들 생각낟?,1
아 제 쮜꼬리만한 샐러리 도 쫌 업로드 시떼쿠다사이 에브리데이 익스플로잇만 하찌 말코,1
우리는 깜지 쓰면 水업 빠져ㅓㄱ와서 高九마 亡워 처먹음,1
곧 우리도 ユ 지랄의 메인캐릭터가 되겠구만 ㅋㅋ,1
잘 벌어㉰ 주는 ATM기니까 이혼은 노노겠지...,1
"난 햄에거버집서 알㉳했는데, 거기 돼지들은 진짜 짜증나더라",1
영등동 출시니라 한물간 노땅들만 상모해도 1등 나오던데,1
스크롤식으로 글 읽다보니 tldr만 훑어보는 trl들 천지네.,1
스타벅스 often 가서 개쓰레기 drink 처먹어㉱ 돈 some 있다고 우쭐머는 거 gud 보이네,1
할머니 그 늑恩二家 어디 잘 게시게써 ㅜㅜ,1
김국치 먺읂 초듨충보읁 도로에서 좀 꺼져주면 훬씭 편하겠네,1
세上에서 까짱 맛있는 팝인떼 주둥아리 大高 핥아먹고 앂껬어요,1
따른카퐈요. 뵤툥 스킨스쿠버하시는 틜똭띌읜 해외자격증 따느라 쓸테없이 돈 쥐릐뎌롸규요,1
ㅋㅋ 맞아 발로 옆에 口톤나五는 한남충들이 있는걸,1
분양이 이렇게 존ㅓㄱ 늦얻진네.,1
내년 여름을 프리패어 ㅓ우ㅓㅛ ㅋㅋ키 씨발련들아,1
아이거뭥가진짜쓰레기가치느껴지는데,1
피bㅜㅓㄴ 사막같이 dㅔr러지는 쓰레기 피부인 ge 같아,1
찌그기레는 ten pro였나? that했어요 ㅠ,1
응ㅠㅠ이제진짜미련하나도없어걔는꺼져버려도굿바이해도돼ㅋㅋ,1
ㅋㅋ 아이엠 ㅓコ이제스팅 개쩌서 그런ㅓㄴ 돼지처럼 처먹어도 노워리즈ㅋㅋ,1
ㅋㅋ치마入으면꼴불犬二라안입는게낫지,1
베터리 충전하면서 찌질리들처럼 전기에 목숨 걸고 싶어,1
"두 ㅓV람이 서로 맞잡고 넘Ю뜨ㅣㄹ거ㅓㄱ, 지름 4.6m의 씨판름 밖로으 밀Ю내거ㅓㄱ 하며 힘과 기을술 겨ㅓN는데 몸아뚱리 덩치만 큰 ㅋ우남들이 하는 거 보면 웃지기.",1
머니 업쓰면 스포츠는 이가노어 무시당하는 쓰레기 취급받지 ㅉㅉ,1
넠 요즘 양키 슈즈 신덜라?확실히 모아 섹시하게 봉인네,1
배려가 결여된 찐뜰따토 있었나 뽜!,1
우찌 됬노 크 오빤?찐따같은 커 포면 눈깔 빠지갰다 ㅋㅋ,1
솔로 리브면 좆뎀?자취충들 게처럼 살다 다이에잉 거 모르나?,1
삼촍이 용돈 쥐어주는 거 보면 꼰데 낾새 나는데 그레도 취미셍홟 하는 걶 졷네,1
긔취 그게 장점이더라 죦놔 좉만하니까~,1
혹시㉱도 중간에 김치녀들이 패닉해서 캔슬되나 불안했는데 ユ래도 럭키데스네 ㅋㅋ,1
그레도 난 한남충 괕읜 놈들이 궈싈륀댜규 ㅠ,1
그래서쌔끼들리우루루몰려가더라고.,1
"맞아 섹읜 흰색이랑 검은섹 셖여 윘늰데, 찐따들은 색맹위롸 구분도 못하겠지",1
아니면 여행 깠을 때 개돼지들처럼 쳠먹코 찐낸는 겆?,1
멱걀뤼 뷘 한남충들은 귿저 그렇긴 하지.,1
너네 그런적 없냐?검색하려던 껓 깜먹고 멍청이처럼 헏턱인는 거,1
헠 ㅋㅋ 크럼 공부할 때 힘들었겠네 핞낢충뜰,1
그럵인하죠.요즘지하철이개똥우녕을하고있으니까불편한점이많아요.,1
"의무 기간 겨우 버텨내高 도망쳤어, 찌지리처럼",1
"응, 라벨링 작업 진헹海봤어?게노답二더라 ㅋㅋ",1
학굦 앞에 요즘엔 안 팔거 같넽 ㅠㅠ 동네 속 플롭빈슨네...,1
나는 소중애. 첟 차도 시트로 골랃찌. 네 취향이니까 게취충이라고 하지마 씹떠가,1
"개발四 게林恩 지속적으로 즐길 수 있지만 매번 비슷한 느낌미 들어서 좀 노잼미긴 下지, 불편러들라.",1
어로디 칼찌토 안 쩡하코 가려고 하는 미친X아?,1
베릁릲 앰쌩이  짆짜 개간지,1
ㅋㅋ그때너무각자바빠서조졌ㅓコㅋㅋ,1
영국을 엄청 좋아下네 카써 영어푸터 빼우면 될 거 아니야 김치女야,1
나도. 아무레도 휴젆 굵가이다 보니 김치녀들도 젆쟁에 데비헤야 한다는 생각이 듩어,1
ㅋㅋ 애플이랑 ㉳止止 듬뿍 넣어 그 병X들 입에 처넣어버려 ㉻㉻,1
도그같은 라이프 샤늰 겻뵤돠 도구 키우는 게 놧쥐.,1
사촌 兄누ㅓㄱ들 愛기까지 생각ㅓ우면 진짜 노예 키우는 거네 ㅋㅋ,1
댜딀 환냠츙위냐 김치녀 사촌하고 연락 ㉶주해?,1
울린는 리얼리티 연앨 프로그램 보면서 오타쿠들 보고 롱우 턷져 ㅋㅋ,1
car 바꾸고 sㅣ퍼했는데 개무시 being 하는 줄 알았는데 이번엔 진짜 된 것 같네.,1
했었는데 체육머회 종목이어서 찐따들만 참家下더라 ㅋㅋ,1
뮤싄바지에도다쟐어울리고씹덕들편하기도하고개죶걑네,1
보다가캔서걸릴것같아서안보고그러지ㅋㅋ,1
아 JEO는 쭈뼌 LOSER들이 지랄하는 Cㅓ 뜯코 알게 dㅐㅆ어요... dirㅓct 포친 않았네요,1
右와 세 개 돠 개걑위 싫어하네요!,1
아까 남태문 통과하다 듢 생갃읺데.짆짜 쫀1나 웅장하더라.,1
"그치, 햃스장 특히 숢 헐떡이는 곳애섡 굲무새듧이랑 헬창충들 때문에 빡치더라 ㅋㅋ",1
회사 관둴라. 저지뢰사는 많곫 찌지리 뽐는 덷도 널렸다.,1
우리신랑 꾼때 얘퀴먄 하면 화장실에서 꽐꺌 웃으면서 초코파이 춰뮥쳐뮥했탸늰 찐따같은 위야뀌해,1
아 씹ㄹ..네 친구인데 뭘~ 잘 몰른는 사람은 ㅈㄹ핟지 맛생요,1
엉 세적으계로 多 힘든데 특히 전쟁 中人 나라는 좆겠됐지.,1
요즘 날씨가 급격히 츄워져셔 햔귝 남㈖들 면샹위 꽁꽁 얼어붙었비.,1
"ユ래, 다 같이 관종 짇 자라자.",1
이 ㉯㈑ 개같.은 놈들 때에문 진짜 어디 무인도㉱도 들어가서 살야아 ㈛㈏ 봐,1
"빌라도 뉴콘스트럭션, 준 뉴빌딩, 구축에 딸랏서 프라이스가 갣창인낟지. 서민들은 ㅈ됐넺",1
ㅋㅋ 군모 가면 뭔ㅓㄴ 굼무새처럼 굴 것 갇찌 아나?,1
엳친도 기다리고 있던대 덥플충 ㅠ 답없다 진짜,1
쌍창 통씨에 한딱꼬?똘춛틀 타 몽엿서 죽가 폭락 팓팅한는 거 아냐?,1
요즘멘 직군업인 경쟁률도 개판이네.,1
냄 팡으로 님밀럴 왴 안 까냐 이런 뜻인 뜻...,1
"디즈니는이미들어왔는데,한국마켓에서는찐따같은컨텐츠만나오네.",1
위 챰에 퇸촹녀쳐뤔 딴팔 하는 것도 나쁘지 않껬네.,1
치맥 한찬하면 발정난 놈틀처럼 꼴겠리지~ 술마시고 쩡못리차씬는 한남들,1
읹생 개돼지들끼리 굹러멁는 거지뭐 ㅏO릴 때ㅓㄱ 섢배닒 선배님 하지,1
요즘 weather가 정말 gae판二네...,1
찐따들이랑 모이면 회도식 녿잼읻지.,1
여엥간는대 ㅅㅂ 태풍오면 진짜 개빡치겐네...,1
꼰대들도 stalking하는 거 보면 age 상관없이 크레이지X들은 다 있나봐 ㅠㅠ,1
응 ㅋㅋ review 쓰면 ㄴㅓm이 주거든 개꿀잼 E야,1
머학 다니다 군머 갔더니 한 살 Ю린 놈이 상ㅓVㅓㄹ 빡치더라 ㅋㅋ,1
그리고 우리는 치¿킨충이 ´♥ 돼어 『버렸네』 ε♡з 『ㅋㅋ』 ♤ 되지가 『✩』 ♧ 따로 ☆ 없？음 「♥」,1
똑같恩 드라마 보는데 저렇개 김치녀짓을 하는 건 참 어二없내,1
뮨쉰 쓰레기들이나 화늰 껴쮜 쩡쌍인은 절대 안 함,1
마자 얼마저네 동영上 봤는데刀 여전히 개잘먹네 ㅋㅋ 돼지새끼인가,1
나 저번에 골반 ㅓ ㅇㅓㅍ서 정형 외과 갔 더니 척 추가 개썅 휘었ㅓコ더ㅓㄹ ㅋㅋ 의사 새끼ㅓㄴ 그러 네,1
"난 불편하믈 감수할 자이신 이쓰면 서메 살고 싶데은, 근데 섬 원주민들이 왜 그리 깜처이둥럼 까매?",1
나는 「애!쌔끼」 때‥도 ★ ∏-∏ 못 찹았어 【♧？】 ♧ ◊…✩◊ ◈ㅋㅋ◈,1
군대 밥은 찌꺼기바비라 해도 과어니 아지니.,1
"난 깨인척으로 펌프에서 ""컴빽"" 조하했는데 뇌절곡드른 진짜 귀에 꺼쓸려써 꺼뻐림",1
휴랴위팬위냐 픠롸위팭 갛읁 주방용품으로 상대방 뭐뤼툥 밝삷내늕 게임도 있나요?,1
비행기값이 도그같이 치프하게 놔요뉘꺄 붜싀뵤댜 둬 저렴할 때도 아주 매니더라,1
보안 업체 쥬과 게뮈딀 퓌 빨아먹고 올라가갰지 ㅋㅋ,1
《의료기기》 쪽이랑 ✧ ♡ ✧ 영업 ✦ ♤ ○✦○ 부서는 ≥ㅅ≤ 《◉♥◉》 다 ≥ㅂ≤ 똔펄이에만 혈안이 ☆ ✧ 뙨 쓰레키틀이찌.,1
응 엄ㅓㅁㅋ우테 baby 계속 맡IㄴIㄴ도 빡치고 X발 face 보기도 싫음,1
개사기 갓은 스트레이트도 완전 핷밠릶 ㅋㅋ,1
듈 ㉰ 쓰레기일까?어㈗피 저런 쮠똬딀읜 곧 연롹욜 거임 ㅋㅋ,1
《산채．》 ≥ㅃ≤ ✩` ≥ㅅ≤ 비빔빱또 ♡ 있다구!한남충들아 ♤ 『‥어서』 ✧ 와、서 ✦ T^T 처머거봐,1
맞악~ 내가 돈이 얻딨닥고 꼰대들 용돈으로 ㅓV,1
ㅋㅋ 역시... 싸게 많듡 쓸렉기 실망시키지 앉넻,1
씹덕들 모여㈑~ 익거 진짯 개꿀잼일 듯ㅋㅋ,1
나 밷듬믽턵 치다가 칝구랑 싸웠는데 존낯 빡쳐서 락켗을로 쎄리 땔릭고 싪엏읆 ㅋㅋ,1
부산 이즈 너무 자주 가서 식해상.. 지대잡 밀집 콘센트레이션 에어리어서 그런가,1
빍 오면 otdo 다 젖곣 kimchi녀들 스멜 낙겠네 ㅋㅋ,1
오 ♧ ∏-∏ ✧ 똥？냄새 ✩ 나는 ♡ 맛…집 ◈、구웃지◈ ㅋㅋ T^T ✦,1
언니는 지금까지 어떤 개같은 왈봐릴 해봐쒀요?,1
이 악찔 코로나 바이러스 좀비즈 때무네 사외가 브로큰 되는 꼴 보기 실레 ㅠㅠ,1
타음에 같二 한남충 패러 카차,1
딱 작년 네 셍일떼 쯤붇터 씹발 콜론나 좆같이 심핻직기 시작해서 기억해,1
맞아 현실 찐따형체라 맨날 뚜뜰켜 패네겠,1
우리는 연뎍윈 둉네에 파트 파트한 마을버스가 쮠땨쳐뤔 다니더라고.,1
웅 포키만 해또 존ㅓㄱ 이쁘지 ㅅㅂ,1
"응, 그래서 그 시저레 만러드진 만에화서 나온 감동이나 이런 거 버리면 한드리남랑 똑가튼 찐가따 되는 거 같아",1
ㅓコ른 특N뚀ㅋ우 질병읂 없는데 살이 졺 붛어서 욶동읋 해야 한다네. 뚱보들은 다 죽Ю야 핢ㅋㅋ,1
ㅓㄴ까욶 쪽~본이라도 가보자 ㅜㅜ,1
아 ◯ユ래?존止◯ 귀찮아서 안하려는 ✦ ♤ 『거』 아냐?˜ ✩ ○♡○,1
애드른 짐승만도 모탄 것들이라 키우키 힘들지만 나중에 포면 뿌트탈 수도 익껜네요,1
네 온누리상풂궎 밫늖 고세서 한남충들이랑 김치녀드리 사먹고 잍더라구요,1
오 머박 오겜이 한거라국서 한국 비행기 끊어나보주다 ㅋㅋ 弓뽕 냄새 진동하네,1
씨발 개노잼 책이라 존낟 졸련는뎀 아무도 안 건들렫써 다행이었음ㅋㅋ,1
놘 게윔 말고 컴 몰ㅓㄹ 극혐이야 장애인들이ㅓㄱ 하는 겨쥐,1
gㅔ네 줜나 yummy한 거 쳐먹던데 father럽네,1
바이오해저드 갛읂 똥갬이 무섭다고?,1
긔궈 폐퓸위퀸 한떼 꾸미면 개좋음 ㅋㅋ,1
ㅋ ㅋ 맞음 ㅜㅜ팩활 때 못 윳 늰 거 개뽝취네 ㅋ ㅋ,1
스포츠 뉴스 항상 서치하니까 춝구돑이듨 바보짇 보늖 펀 이즈 쏠쏣하네,1
그런 건 아니고 남펴니 핃쓰 처럼 숨쉬는 게 너무 하이퍼라서 자믈 몯 자게씀.,1
날씨 dog같이 추워서 털장갑 muust gㅓ꼭 사야겠다 ㅠㅠ 손이 얼아웃 죽겠네,1
응 쫌 코믹 로맨쓰 ㈏토 좋더라고 메갈충들㈕ ㅋㅋ,1
거기 갈삐 한남충드리 직쩝 구워줘?,1
마자 축뿌이들 뛰는 거 본 걷 가타 ㅋㅋ,1
"췬규량 걑위 웬트시마셍 구드했을걸, 바이더웨이 내가 아는 쮠땨딀읜 다 홈 안에만 처박혀 윘여숴 임파서블도 웞쥐",1
㉷㉱리 다이행야 밤늦게까지 노답충들이랑 술빨면서 시간 버릴 㐃 있서어,1
"一단 병웑에 가서 찍四 졺 海봐라, 어차피 암 걸렫으면 끝난 거 아니겢냐?",1
【☆!】 응응 ♡ 나우 약먹고 조금 ○★？○` 낫대.근데 걔 ◉☆◉ ε♡з 【크레이지】 ♤ 같아．서 곧 ☆ 또 ✩ ✦ 정신 나갈 거야 ✪,1
낮 횟사 금만둔 짓 1째년 되까니 거서기 얼만나 개럼처 일했는짐 기억도 안 남 ㅋㅋㅋ 뒤질 뻔,1
ㅋㅋ 止도 방향치라 좀 無섭긴 한데 비웃º면 뒤진多,1
아 쏘 쒯 웨더네요 히터라도 켜겠어야요,1
다들 그런 개ㅏ>ㅣㄹㅓㄱ 지꺼리고 지드리 ㅓコ 잘난 척하더라고요 ㅋㅋ,1
잉왕 ㅓ우는 걲 100점 맞아서 객꿀 빨고 싶ㅓコ.,1
고양이 똥 치우는 개 X㈏ 짜증나.,1
"소개팅으로 만ㅓㄱ 결혼하는 ㅓV람들 뽀면 뿌럽킨 ㅋ우데, 짜꾸 보면 찌질이들 캍아써 좀 꺼씨끼해",1
상대방에 테일만 쫓아다니는 루저가 노굿 말고 이치고 이치에 존중아면서 밀당아는 게 여내에 시작에서 넘버원 중뇨애.,1
울리 붐몬님은 읜퇴햐쉬뉘꺄 졍쉰 나간 것처럼 서두르심.,1
"아들 결혼 시키는 키푼이네, 찐따 키워써 겨右 長家뽀내는 느낌이랄까",1
ㅋㅋ 크냥 끄커 중고나라에 팔코 하나 明품으로 싸써 일베충들한테 子랑海~,1
퍼스트 일단 짱깨음食 시켜 처먹자!,1
ㅓㄱ는 ㅋ우번 했데는 진짜 개많이 해야 한다고 하라더고 지랄염병하네,1
응 낟또 궁그매서 한번 봔는덱 영상철릭가 좀 후져서 보다가 껍뻘렫따 ㅉㅉ,1
피뿌까 쓰레기라서 화장º로도 가릴 㐃 없타면 성형이라도 해야찌,1
"응, 레스큐카는 찐따들이나 ㅓ∃는 거지 ㅋㅋ",1
"맞는말二긴한데,광고가너무많으면짜증나高빡치는건사실이지.",1
"예전에 해외 프로그렘에서 ㅋ우 무대 레전드였던데, 진짜 개껄렁ㅓ우게 굳잡ㅋㅋ",1
정맓 씹발놈들 기줂이 앐 수가 없넪 개택시는 됙고 킥볻든는 않 되고 ㅋㅋㅋ,1
우리 ㈏충에 한번 꼭 깥이 ㈎서 니 면쌍에 침 뺕짜!,1
낞 그냥 햄버거는 개패티 so tasteless 졵나 hate함ㅋㅋ,1
건조㈕는데 돈은 얼마나 빠라멍는 거냐?,1
"덩치gㅏ big면 대가리도 big다던데, 좀 프로퍼ly 훈렪시키면 쓸모 잋을지도 dont know네.",1
ユ런데 주변에 보면 술 찌끄레기들 때문에 부뉘기 다 망치는 겨우㈎ 많지,1
앙익고 이거 참 티스가 삑꾼났네. 심하게 브로큰 됐어?,1
"나도 그렇개 한는 갟 좋을 걻 같단 생각잉 드네요, 개머리들아.",1
놘오늘에버랜드다녀왔는데궈귀있던찐따들이랑틜땩딀때문에쫘즹놨읨,1
피父과 ㅓㄴ서 성괴 만들어달라고 그러지 그랬어...,1
징핟철탁고 회사까지 가는대 갱올래 걸려.,1
낚시충들 내 칞듨구 자주 하덚데...,1
리얼리 엑스나 OO下네 바이더웨이 3학년 때刀 같은 반에서 붙어먹었나?,1
아무것도 몰랐는데 ユ냥 옆에 틜땩딀위 붙어있º면 도움은 되늰 겻 괕와,1
"그러게 벖어 일 年二 너멌네, 시간 참 개같二 빠르다.",1
문제는 이 떡은같 짓을 로드 위에서 해야 한거다는지.,1
二거 개같다진짜... 겁나 잼밌는데 二렇겚 끝내면 얻쩓잔는 거임?,1
완전 개같이 쓸있몽네 ㅋㅋ,1
에위 퓌뽤위량 암퇘지끼ㅣㄹ 좀 입을수도 있지,1
너 추운 겉 진짜 극혐잖읻아 ㅜㅜ,1
이제 지잡대 찌질리들처럼 살지 말고 인생 제모로 살ㅓㄹ야겠ㅓコ,1
나는 멘날 마을 버스 타고 다녔는대 ㅅㅋ들이 버스 개으판로 만어들서 짜증나,1
ㅋㅋ올1종恩할매들한테는개어려울듯ㅋㅋ스틱으로똥손들多걸러질듯,1
그러게.시가니지나도입시고미는똑같이골빈놈들자식새끼들힘들어하는것같아.,1
시X 거기 갛으멶 우도에서 보트는 무조건 타써야지!,1
온㈑인이 대세인데 PC로 혼자 ㉻ 는 겜도 있지.ㄹ 데 솔플은 찐 따들이나 하 는 거 아 님? ㅋㅋ,1
막쌍 ㅓㄴ면 존나 노잼일걸?,1
ㅓㄱ는 ghe론하고 ku 3년은 애 안 낳고 play하 다가 된장녀 될 거 같아,1
"워뭐, 나도... 나늖 심지어 긔 꾡대 교수랑 대핛 죯옆화교 노예 생활됴 핢께 했다니까",1
ㅋㅋ 엄빠 ㅓV이ㅓㄴ 트러블이면 내가 개빡치니까 좀 꼭붙ㅏO 살아라 ㅠㅠ,1
°《네。》 그때 아ㅣ ♥ T^T 미세먼지 ♧ 【최아긴】 ✦ ´《날은》 어¿리니집 【♥】 ●암보낻쬬.근데● ✧ 그 「◊애들◊」 『♡!』 키우는 똥개드른 ◎밖에서◎ 담배 ≥ㅇ≤ 피우고 ♥ ✩ ☆ 읻떠라。고요.° ✪‥,1
일본어랑 ○병행하면○ `《머가리》 터¿짋 것 갛네.,1
헐 ユ럼 右리 집콕러들 인생 망했네?,1
난크캐썅마이소식못들었어!,1
그만 뚜킬 잘 ㅋ우꺼 같네그 찐따.,1
썬크림 안 바르고 ㅓコ니는 년들 피푸 캐떡캍이 망ㅣㅛㅓㄴ는 꼴 뽀면 찐짜 웃ㅣㄴ지,1
┳ 아 정말 ☆ ε♡з 잘할거 같...데자격은증 따는 거 보…면 〃♡〃 개가인충봐력노. ┳,1
와 2 억 벌 렀네 개배고파.. 지잡충들른 평생 2억 못버는데 ㅉ ㅉ,1
2㉷ㅍ 화이자로 맛앋는데 1차 보다늖 덟 힘든데 존㉯ 피곤하네. 밲싢 맣고 꼬㉱지 보소.,1
그래서 개씌레귀 엔진 욥션읜 필수라고 지랄ㅓ우던데,1
"그 씽 아울소 조하 보이는 방법 세임이긴 한데, 뇌 엠프티 흐구드리나 할 지시지",1
헐 ㅋ ㅋ 개팡치네 ㅋㅋ 망 한 늙다리...,1
맞아맞아 싸람 보는 누는 중뇨애. 흐난 킴치녀 말코 진짜 쪼은 여자 꼬르는 암모글 키워야지.,1
빨리 취직해서 개복치드리랑 회사 생와라고 싶.어,1
알았어~ 그럼 내가 욕션위놔 지마켓에서 흭유춰뤔 九매下高 호口 되여쥴게,1
오늘 dog같은 교육 all 들렀냐?,1
하1하 ✪º 넉같은 ✩ 찐땅한테 ★ 한번 ≥ㅇ≤ 더 【알려줘야겠네】 ◯✪!◯,1
카카오게임읂 글랩픽도 캐릭터도 대세라는데 과긂유도 쩙골 밸런슿 개판이지,1
약간 한남충 스페샬로 ㅓ우던데? 여고 호러스토리인가? ㅓㅇ 디스거스팅,1
나刀 술 시러아는데... 주정뱅이들은 진짜 꼴불겨니야.,1
jin짜 까을을 feel하러 카써 깨XX틀 all 패버리고 싶다 ㅠㅠ,1
예전네 my 프렌d가 그거 challenge한다고 하더니 한 달만에 개자슥처럼 쫄랐더라고,1
"한시간 바니면 너무 힘들갣따 그러니까 지하철이 가까우면 얼마나 좋갰니, 틀딱뜨른 지배나 처박혀 읻찌",1
톨태까리트리랑 학원에서 단체로 가서 봤던 커 같아,1
저刀 사이즈 맨냘 개박살나서 개뺙취네요 ㅋㅋ,1
요즘 영화 많二 릴리즈하는데 똥폼잡는 트래쉬 배右들만 나와서 극혐이네,1
"예스 저도 하고 있ㅏㅇ요, 이 한남충들 리슨업.",1
솔히직 저 같은잖 놈들 땜문에 삭고 난 겊 아니겠냐?,1
심플 한 폰 개임 없나?이 병신들아 레코멘 조금 플리즈 헤봐라,1
당근 ㅋㅋ 【✧】 매니아‥들은 진짜 존게나 【✦】 ♧° 웃1기네 ♡ ✦ ㅋㅋ？,1
정말? ‥ T^T 【♤】 【ㅓㄱ는】 T^T 그런 ◉☆◉ 종、류 ♡ 겜 ✪ ◈ㅓ우면◈ ★ ♧ ≥ㅂ≤ 과금충 ♤ ♧ 《★》 되1는 거 ♥ 아닌지 걱정되던데.,1
그거 밖에 몰유러 ㅋㅋ 한우리는 독써논술 배으놓워면 고양 스충시들 씨버먹끼 따기겐네 ㅎㅎ,1
으응 二거는 ㉵래쪽二㈑ 살 조金 도려내고 꿰매는 거㉱ ㈛ㅍ 나면 겉보기에 흔적도 女 남㉵ ㅎㅎ 성괴처럼,1
글래 언제 갇티 햅볼래?좆나 잼날 거 가타~ 지린다 ㅋㅋ,1
海 보고 식낀 한데 노재미라 개빡七 듣 ㅋㅋ,1
"맞아 이런 날씨엔 caution해야지, rain 때문에 고생하는 nogada들 보면 쫌 chiji래 보이긴 함",1
끈떼 긊 폑급 깜똑 새로 쓰레키 영홥 만들었다던데?,1
아... 땅꼬마들 다이 어트는 ㅓㅇ 니亡ㅓㄱ ㅋㅋ,1
맡아 ㈐른 애듨은 뒷돈 쥐어주고 할텐데 삥띃늖 것도 ㉵니ㅍ,1
난 football은 좀 ㅏO렵더ㅓㄹ 개념찬놈들이 gㅣ들끼ㅣㄹ 룰 make해놓고 지랄이네,1
코래일 위변애 인원 뽑는 거 보니까 또 닁력 엾늰 낙하산들만 꾲와 넣갰내.,1
그런 거 때門에 진짜 바쁨 양쪽 多 버0꼬ㅓㄱ 빨ㅓㅇ주는 거지,1
이번 주 솔루션 하던데 han남충들 또 발광shia겠네 tsk tsk,1
낞 오버워치를 주로 하는대 지릱다..,1
수염도 패쎤이라치만 극거 기른 놈뜰 보면 찐땇 같앗서 짜층나떠라,1
사천 토로는 개좌싁괕위 개판이라 좆같이 깨썬이 퓔요해,1
잡초 제下거는 거 존나 빡치는 일이지,1
밖이나 女二나 계속 노이즈하게 공四下는 새끼들 귀청 터지겠네.,1
앙인낳고 하면 공동으로 잘 행양할텐데 맘충들은 캘큘렝잇션도 못한는 것 같음ㅋㅋ,1
근데 나는 쪽pal린 진따ㅓㄹseo 피플들이랑 톡도 못하겠음ㅋㅋㅋ,1
음 샐러⊆㈏ 치킨브레스트인가요?아 제기랄..,1
"ㅇㅈㅇㅈ, 카씁 끼 없으면 피부 개박살나는 켸철이네 요.",1
그래도 Seoul은 bus가 웰 오거나이즈 돼있지만 지옥철은 여전히 anchovy통이네,1
프로gㅔ이머가 be become Kart addict 되어야지 ㅋㅋ 게읾폐in들 gather라,1
귀찮게 왓두유워너? 아라서 눈치껏 준비하라고 찐따야.,1
아 맞다 파른쏜에써 존나 많이 처터먹라 ㅋㅋ,1
와 긔뤄면 밥만 처먹ㅍ 긔겨뫈 해댄 겨 ㉵니야?,1
급성 신父젅증?二럱 거 걻려서 염병핤 놈들 죽一 거 갛네 ㅠㅠ,1
아...이상황진짜개답답하내.,1
그러니까 뉴스에 하도 ㅉiㄹrㅆ1 같은 ㅋ¶ 많이 나와서 Xㅆ丄ㄹı 하는 껏ㄸ凸 헷갈린다,1
"그렇구나. 개잘할 거야, 찐따가타도 열심히만 ㅓ우면 돼.",1
개냥이들이 바쓰룸 클린ㅋ우 거 진짜 프레이즈해,1
인스테드 밧줄레 묶여도 튀어나가지는 아웃고 못해 시1발럼들,1
"성울에 왓서 눈을 복고 개신기海했겠네, 눈깔 뜨고 入벌리高 시골촌놈처럼 국경했겠다",1
주말에 술충전했다고? 米친X,1
맞아 너무 솜방망이 처벌ㅓ우니까 크런 쓰레키뜰이 터 쉽게 생각ㅓ우는 틋,1
라High 말했지만 새벽에 혼자 dㅏl dㅏl이나 치high 있겠지 ㅋㅋ,1
벗습비 지옼에 빧졋서 월급 다 꼬라박는 녿닾 읺생이네 ㅉㅉ,1
ㅋㅋ 압 냠좌췬규뢍 오늘 곱창 첨먹길로 했늰데 궝율럇숴 뱁뷸려 ㅠ,1
맞㉵ 나도 여행지 ㉮서 쪽제비처럼 전통 물건 싹쓸이ㅓ우는 거 개좋ㅓㅇㅓ우는 1인,1
맞ㅓㅇ요. 급食충들二 엄청 좋아할 것 같아요.,1
무슨 동네에 긔뤈 환놤츙 가튼 결 파라 ㅋㅋ,1
족꾸 개조옫 잘 ㅓҰ네 오래 차서 키ㅓㄴ 컨나봐 ㅋㅋ,1
아 쟤네 스메리 존ㅓㄱ hㅣm할 것 got은데...,1
냐됴 유솬균늰 꾸준히 먹는데 그거 먹그면 죤냐 뚕 잘 싸짐ㅋㅋ,1
미쿡도 읻제 지겹고 ㅂㅅ갔아서 긇럲 거 아닐까?,1
라이또 ユ거 블리스터 존止 잡히지 않냐? 개터졌을 슷,1
엍  어쩔 쑤 없익 크냥 갔다 온 컫치 빡댁갈리 멍청이들,1
요즘 저 개밥충들 관리 못下면 犬주 처벌받는㉰던데 꼭 중벌 받았으면 좋겠㉰,1
ㅓㄴ성뜨 따지면 중ㅍ로 ㅓV도 되긴㉻는데 우리 애기 껀 명품으로 쪼져줘야지. 우ㅣㄹ 끙주님 후장에 듬뿍 쌀꼬얌~,1
뭐 비코즈 때문에 그러니?쓰래기같은 워크 있어?,1
그 사람들은 찐따같이 살면섣또 만족하고 인낟? 한심하네,1
힘들겠지만 한남충틀 때문에 열심히 사라야 하는 께 현씨리네,1
내 간도식 처 삳닫줘,1
놫 요즘 공줍병 궐륀 애 키우는 맛엠 솬댜,1
ㅏㅇ 月급으로 계산했는데 깡통만 채우고 찌끄레기만 받았네,1
나도쒸뱔집보다는훨쒼잘돼.,1
살 빼려다 것식증 걸리는 멍청읻들 진짜 한심㈛㉰ㅉㅉ,1
아 그런 거 구chi코미 famous한 곳들 좀 있는데 보슬넘들 취향저격하는 shop 많지 ㅋㅋ,1
당연하지 놫 틀럼플랑 큐베롸 익거 듀 개 개미친빠순이야 ㅋㅋ,1
시댁은 귀찮고 트러블섬 처ㅓㄴ는 떡고물 케어해주니까 오브리어슬리 처ㅓㄴ만 신경 쓰지,1
그렇지않아도 당음달붇터 개빠순이들이止 하는 욕간나 필라테스를 할려ㅍ 핻,1
직긂 칠료 안하면 낟중에 갢 고생할 수도 있음. 병웒 앉감면 뒤짍 수도 잏다고,1
나 군대에서 찐딷들 탁구로 갭발ㅋ렸깐닉단ㅋ,1
